credit_policy,purpose,int_rate,installment,log_annual_inc,dti,fico,days_with_cr_line,revol_bal,revol_util,inq_last_6mths,delinq_2yrs,pub_rec,not_fully_paid
1,debt_consolidation,0.088,412.25,100000,11.15,709,39508,16053,0.26,1,1,0,0
1,credit_card,0.088,134.78,19000,33.16,684,40026,4932,0.221,0,0,0,0
1,credit_card,0.07,247.09,70000,11.78,714,39142,7589,0.214,0,0,1,0
1,credit_card,0.07,339.75,37000,33.12,674,34973,10237,0.472,0,0,0,0
1,other,0.11,118.72,90000,14.8,674,32203,28791,0.793,0,5,0,0
1,debt_consolidation,0.177,972.6,65000,21.21,719,35370,19995,0.833,0,0,0,0
1,credit_card,0.117,396.92,75000,18.74,709,38991,20962,0.683,0,0,0,0
1,debt_consolidation,0.103,1134.79,100000,21.37,694,37377,32544,0.567,0,0,0,0
1,home_improvement,0.082,157.13,104000,14.55,734,37591,6503,0.103,3,0,1,0
1,debt_consolidation,0.088,253.7,51000,17.36,664,38384,5909,0.256,0,1,1,0
1,credit_card,0.065,1072.08,450000,11.38,724,35309,35925,0.515,0,1,0,0
1,debt_consolidation,0.161,1030.08,215000,22.78,689,37165,85183,0.934,0,0,0,0
1,debt_consolidation,0.231,697.25,70000,18.46,679,39356,28174,0.942,0,0,0,0
1,debt_consolidation,0.088,190.27,56000,22.67,709,38384,14891,0.719,0,0,0,0
1,other,0.117,330.76,30000,24.8,669,37500,14604,0.317,0,2,0,0
1,debt_consolidation,0.07,247.09,68000,9.48,764,41365,1476,0.031,3,0,0,0
1,debt_consolidation,0.082,814.7,160000,17.43,749,29618,35096,0.485,0,0,0,0
1,credit_card,0.065,487.03,108000,27.67,734,36434,35642,0.242,1,0,0,0
1,debt_consolidation,0.124,716.07,90000,22.15,769,28642,12494,0.145,1,0,0,0
1,debt_consolidation,0.117,496.14,70000,9.45,694,39692,14354,0.579,1,0,0,0
1,car,0.088,567.64,50000,16.71,724,39387,9590,0.277,2,0,1,0
1,debt_consolidation,0.161,390.11,100000,25.04,694,40422,26396,0.466,0,0,0,0
1,credit_card,0.065,1225.24,200000,13.64,699,34001,54191,0.806,1,1,0,0
1,credit_card,0.206,190.97,45000,15.97,679,40057,5621,0.476,3,1,0,0
1,debt_consolidation,0.11,347.95,52000,20.84,729,39356,8101,0.391,0,0,0,0
1,debt_consolidation,0.103,856.4,63696,10.64,789,29646,0,0,1,0,0,0
1,debt_consolidation,0.186,617.57,75000,16.02,664,42064,23846,0.784,0,0,0,0
1,debt_consolidation,0.082,169.7,37000,19.48,669,38657,5946,0.251,2,0,1,0
1,credit_card,0.117,198.46,32000,13.02,714,41944,10630,0.207,0,0,0,0
1,debt_consolidation,0.076,360.38,40200,24.63,794,38718,0,0,0,0,0,0
1,debt_consolidation,0.065,847.71,450000,13.11,774,37956,1750,0.023,1,0,0,0
1,credit_card,0.117,59.54,47000,24.9,729,40057,7976,0.317,0,1,0,0
1,other,0.131,727.14,250000,20.29,749,36617,293,0.051,0,0,0,0
1,major_purchase,0.082,325.88,120000,10.07,784,32660,7247,0.12,0,0,0,0
1,debt_consolidation,0.076,261.53,55000,4.67,724,39142,634,0.039,1,0,0,0
1,debt_consolidation,0.143,421.64,88000,31.72,664,36617,14376,0.701,0,0,0,0
1,debt_consolidation,0.082,314.25,83000,23.42,744,36404,25223,0.735,2,0,0,0
1,debt_consolidation,0.131,797.8,100000,35.1,704,39295,27722,0.531,0,0,0,0
1,debt_consolidation,0.082,785.61,220000,20.69,704,32721,73094,0.695,0,0,0,0
1,debt_consolidation,0.152,226.09,90000,11.99,674,37347,9547,0.77,1,1,0,0
1,debt_consolidation,0.103,97.27,80000,21.12,724,39845,1362,0.29,0,0,0,0
1,debt_consolidation,0.152,508.82,110000,29.94,684,33512,58304,0.843,1,1,0,0
1,debt_consolidation,0.082,285.15,60000,16.64,704,40057,15273,0.509,0,0,0,0
1,debt_consolidation,0.088,475.68,86000,20.61,719,39326,5846,0.083,0,0,0,0
1,credit_card,0.186,1458.57,66151,36.32,669,38869,22021,0.847,0,0,1,0
1,debt_consolidation,0.161,1408.66,89000,26.64,674,38353,11883,0.594,0,2,0,0
1,credit_card,0.082,204.26,45000,6.43,664,41334,6773,0.287,0,1,0,0
1,credit_card,0.065,416.58,96480,9.53,789,37591,4428,0.164,0,0,0,0
1,debt_consolidation,0.177,360.23,40000,16.35,664,42522,9085,0.694,0,0,0,0
1,credit_card,0.065,1225.24,135000,19.87,709,36495,35402,0.213,2,0,0,0
1,debt_consolidation,0.088,723.32,92000,19.08,749,34151,4265,0.469,0,0,0,0
1,debt_consolidation,0.065,352.26,48270,8.78,699,40664,13424,0.189,2,0,0,0
1,debt_consolidation,0.082,314.25,59000,21.7,729,37712,9144,0.398,0,0,0,0
1,debt_consolidation,0.082,814.7,200000,22.36,694,40575,44809,0.551,0,0,1,0
1,credit_card,0.103,428.2,80000,6.02,689,27395,18419,0.329,0,0,0,0
1,credit_card,0.152,375.66,34000,16.2,724,41426,4567,0.215,1,1,0,0
1,other,0.288,167.19,64126,30.34,689,39083,22578,0.535,1,0,0,0
1,debt_consolidation,0.103,155.63,16800,6.79,689,33482,2298,0.274,0,0,0,0
1,credit_card,0.131,683.83,82000,12.97,674,39753,11745,0.297,1,0,0,0
1,debt_consolidation,0.161,785.1,100000,18.96,689,34455,36234,0.448,0,0,0,0
1,major_purchase,0.152,500.88,39204,29.17,714,38596,14369,0.242,0,0,0,0
1,debt_consolidation,0.103,155.63,92000,38.72,739,38534,14290,0.233,2,0,0,0
1,credit_card,0.082,659.91,62000,10.36,684,34394,21423,0.641,0,0,0,0
1,credit_card,0.082,305.52,63439.35,14.21,794,34790,13950,0.338,0,0,0,0
1,debt_consolidation,0.206,337,42000,31.94,664,39326,4813,0.19,1,0,0,0
1,debt_consolidation,0.07,308.87,66000,20.07,784,39295,2967,0.037,0,0,0,0
1,debt_consolidation,0.082,389.53,125000,12.55,789,38749,14343,0.191,0,0,0,0
1,credit_card,0.082,488.82,82000,20.81,739,39814,30821,0.324,0,0,0,0
1,debt_consolidation,0.076,77.84,32000,24.87,719,39295,7642,0.256,1,0,0,0
1,credit_card,0.257,421.1,189000,20.39,684,33664,39172,0.798,3,0,0,0
1,debt_consolidation,0.231,232.42,53000,25.54,689,38961,7468,0.566,2,0,0,0
1,debt_consolidation,0.161,438.88,77832,34.89,724,37834,17923,0.323,0,0,0,0
1,credit_card,0.131,296.33,75000,17.15,719,42036,19890,0.302,0,0,0,0
1,debt_consolidation,0.088,1268.46,240000,31.18,724,39264,65516,0.609,0,0,0,0
1,credit_card,0.11,870.1,70000,53.13,704,30803,81728,0.77,0,0,0,0
1,credit_card,0.152,1126.97,100000,33.54,699,37530,76415,0.579,0,2,0,0
1,debt_consolidation,0.143,750.16,300000,16.92,729,38384,39662,0.659,0,0,0,0
1,credit_card,0.152,278.27,47400,36.46,674,39387,20020,0.553,2,0,0,0
1,debt_consolidation,0.206,449.34,64000,12,699,40269,15486,0.752,0,0,0,0
1,debt_consolidation,0.11,982.45,65000,18.85,749,37104,23563,0.554,0,0,0,0
1,credit_card,0.206,748.89,50000,11.55,689,37530,14959,0.409,2,0,0,0
1,credit_card,0.088,269.55,72000,15.53,724,42309,5276,0.149,1,0,0,0
1,debt_consolidation,0.177,453.88,61000,23.57,679,39753,10662,0.638,0,1,0,0
1,debt_consolidation,0.131,363.57,90000,14.14,744,31199,13145,0.165,0,0,0,0
1,debt_consolidation,0.161,316.95,82500,16.12,694,40695,9645,0.335,1,0,0,0
1,credit_card,0.206,284.76,80000,18.53,664,41275,3043,0.279,2,0,0,0
1,debt_consolidation,0.143,702.73,40000,66.22,704,40787,5654,0.942,0,0,0,0
1,debt_consolidation,0.076,1245.36,36000,50.67,804,38777,255742,0.28,0,0,0,0
1,home_improvement,0.186,1093.93,50000,25.64,729,41640,10578,0.214,3,0,0,0
1,credit_card,0.177,631.31,95000,33.64,679,31809,16097,0.486,0,6,0,0
1,home_improvement,0.143,102.98,89000,31.98,704,35278,17097,0.351,0,0,0,0
1,debt_consolidation,0.131,478.68,125000,14.65,714,40422,8287,0.753,0,0,0,0
1,credit_card,0.177,360.23,51000,15.93,684,41518,12666,0.974,0,0,0,0
1,home_improvement,0.103,116.73,48000,66.19,674,32994,4891,0.408,0,0,0,0
1,credit_card,0.143,871.97,85000,25.44,729,38534,40221,0.522,1,0,0,0
1,debt_consolidation,0.065,612.62,60000,22.84,769,39661,4899,0.094,1,0,0,0
1,debt_consolidation,0.17,297.91,100000,17.33,689,38657,12411,0.502,3,0,0,0
1,credit_card,0.161,316.97,139000,9.63,684,34001,9571,0.512,2,0,1,0
1,debt_consolidation,0.07,525.07,85000,6.35,704,38534,15234,0.785,0,0,0,0
1,major_purchase,0.103,275.59,28080,14.91,664,39904,3524,0.294,0,0,1,0
1,debt_consolidation,0.143,686.48,45500,19.84,709,32082,9457,0.317,0,0,0,0
1,debt_consolidation,0.07,166.79,65000,10.49,764,34029,3047,0.435,0,0,0,0
1,credit_card,0.143,360.4,45000,10.77,694,41760,4429,0.333,0,0,0,0
1,credit_card,0.186,273.41,54000,26.63,664,39356,19658,0.473,1,1,1,0
1,credit_card,0.082,668.55,115000,21.72,724,39600,22612,0.472,2,1,0,0
1,debt_consolidation,0.088,941.83,850000,9.24,709,38473,251628,0.575,0,0,0,0
1,debt_consolidation,0.231,774.72,78000,35.88,664,37681,44834,0.958,0,0,0,0
1,credit_card,0.082,488.82,105000,24.25,714,39264,75994,0.328,0,0,0,0
1,debt_consolidation,0.17,595.82,45000,30.83,709,39022,452,0.016,0,0,0,0
1,debt_consolidation,0.082,590.66,60000,26.94,789,38504,10228,0.123,1,0,0,0
1,credit_card,0.065,980.19,185000,11.59,669,40391,44158,0.513,1,0,0,0
1,debt_consolidation,0.257,1203.14,72000,15.5,689,39203,0,0,2,0,0,0
1,debt_consolidation,0.152,434.79,46045,19.49,694,40330,11794,0.746,0,0,0,0
1,debt_consolidation,0.257,594.68,77000,7,689,36739,11071,0.834,0,0,0,0
1,credit_card,0.186,583.43,90000,12.23,669,40817,21345,0.84,0,0,0,0
1,debt_consolidation,0.124,246.92,76603.24,11.92,719,38108,10886,0.217,0,0,1,0
1,debt_consolidation,0.082,488.82,70000,24.89,769,39692,27729,0.183,0,0,0,0
1,debt_consolidation,0.152,243.49,55000,22.28,714,38657,8016,0.165,1,0,0,0
1,debt_consolidation,0.257,713.61,77500,16.37,664,39965,10571,0.755,1,0,0,0
1,debt_consolidation,0.11,809.74,215000,46.24,704,34213,299482,0.334,1,0,0,0
1,debt_consolidation,0.103,116.73,55999,20.45,699,41944,4027,0.065,3,1,0,0
1,debt_consolidation,0.131,364.71,230000,16.89,669,38412,11509,0.294,1,0,0,0
1,debt_consolidation,0.065,576.63,97000,34.29,774,37012,27858,0.211,0,0,0,0
1,credit_card,0.117,231.54,67000,16.54,689,38504,6187,0.3,0,0,0,0
1,debt_consolidation,0.131,581.25,280000,11.64,744,39539,65979,0.199,0,0,0,0
1,debt_consolidation,0.231,581.04,68000,32.95,684,37135,35201,0.634,1,0,0,0
1,credit_card,0.065,199.11,165000,5.12,729,32994,3314,0.178,0,0,0,0
1,debt_consolidation,0.117,1058.44,68000,36.76,664,37012,30676,0.905,0,0,0,0
1,debt_consolidation,0.257,72.19,14852,31.45,694,42583,1229,0.171,1,0,0,0
1,debt_consolidation,0.082,806.03,105000,16.23,729,38961,3910,0.092,1,0,0,0
1,debt_consolidation,0.186,679.33,120000,23.48,694,32540,35653,0.702,0,0,0,0
1,debt_consolidation,0.076,972.94,80000,20.16,764,37561,3903,0.064,1,0,0,0
1,debt_consolidation,0.206,284.76,15936,15.44,694,35916,1713,0.168,0,0,0,0
1,debt_consolidation,0.231,387.36,103000,14.96,669,38869,7279,0.47,2,0,0,0
1,credit_card,0.07,525.07,190000,6.87,734,41852,17513,0.247,2,0,0,0
1,debt_consolidation,0.088,285.41,37000,37.07,704,38838,7745,0.419,0,0,0,0
1,major_purchase,0.257,297.34,124000,26.24,684,33970,35997,0.444,3,0,0,0
1,credit_card,0.065,980.19,130000,23.07,739,40360,19407,0.241,0,0,0,0
1,medical,0.076,311.34,77000,25.3,739,38899,9985,0.318,0,0,0,0
1,debt_consolidation,0.177,1260.78,265000,8.53,709,32964,18427,0.581,1,0,0,0
1,credit_card,0.076,62.27,40000,7.57,679,38718,8424,0.562,2,0,0,0
1,credit_card,0.231,557.8,70000,32.02,679,38596,20652,0.564,3,0,0,0
1,credit_card,0.177,648.4,94000,20.29,664,36495,25948,0.523,1,0,0,0
1,debt_consolidation,0.088,269.55,60000,10.1,719,38412,15012,0.295,3,0,0,0
1,credit_card,0.088,95.14,35000,9.22,674,41852,2902,0.854,0,0,0,0
1,debt_consolidation,0.257,300.79,54000,25.38,709,38626,31611,0.871,0,0,0,0
1,home_improvement,0.07,61.78,27000,21.29,729,38899,5896,0.202,0,0,1,0
1,home_improvement,0.088,792.79,750000,11.67,699,35855,73797,0.484,0,0,0,0
1,medical,0.082,230.19,75000,30.4,754,37073,1578,0.024,1,1,0,0
1,debt_consolidation,0.152,1043.49,300000,35.91,689,33208,75988,0.731,2,0,0,0
1,other,0.088,475.68,64000,16.88,779,36861,4928,0.193,4,0,0,0
1,other,0.152,278.27,67000,16.5,694,41760,13539,0.599,0,0,0,0
1,debt_consolidation,0.143,1372.95,150000,32.64,689,34700,89431,0.808,0,0,0,0
1,debt_consolidation,0.161,487.64,125000,20.68,669,34304,4915,0.112,4,0,2,0
1,other,0.152,208.7,62000,12.06,669,39052,6833,0.286,0,0,1,0
1,debt_consolidation,0.088,190.27,40000,20.46,669,40940,133,0.006,1,4,0,0
1,credit_card,0.152,191.31,36000,39.03,704,41913,5235,0.192,1,0,0,0
1,debt_consolidation,0.124,246.92,41000,13.93,719,42430,5760,0.411,1,0,0,0
1,debt_consolidation,0.076,342.48,55000,10.26,699,38596,10394,0.444,0,0,0,0
1,debt_consolidation,0.206,374.45,45000,20.83,669,33086,9697,0.37,5,0,1,0
1,credit_card,0.11,261.03,150000,22.83,709,40057,20532,0.566,0,0,1,0
1,debt_consolidation,0.082,305.52,100000,16.94,764,38930,11320,0.51,0,0,0,0
1,debt_consolidation,0.07,555.96,75000,25.4,679,37622,11460,0.997,0,0,0,0
1,credit_card,0.07,525.07,82549.08,21.67,694,40118,16239,0.333,0,1,0,0
1,debt_consolidation,0.231,581.04,127483,6.82,664,31686,11687,0.704,3,0,1,0
1,debt_consolidation,0.082,590.66,68000,28.04,704,39083,28382,0.809,1,0,0,0
1,debt_consolidation,0.076,373.61,110000,2.92,719,41426,18230,0.345,0,0,0,0
1,debt_consolidation,0.07,1235.45,80000,43.37,739,34731,33652,0.456,0,0,0,0
1,debt_consolidation,0.231,309.89,55000,33.65,664,35309,35078,0.539,3,0,0,0
1,credit_card,0.065,256.54,100000,22.7,769,36526,12489,0.215,0,0,0,0
1,debt_consolidation,0.124,358.04,46000,26.17,679,35370,13883,0.503,0,0,0,0
1,debt_consolidation,0.152,624.22,75000,24.18,709,38231,4707,0.406,3,0,0,0
1,debt_consolidation,0.143,1294,207000,29.59,694,34943,110613,0.388,0,1,0,0
1,debt_consolidation,0.07,1053.23,138000,25.97,719,36526,60771,0.356,2,0,0,0
1,credit_card,0.088,761.08,70000,16.06,674,41456,23899,0.711,0,0,0,0
1,credit_card,0.082,659.91,100000,31.08,734,33756,23416,0.42,1,0,0,0
1,credit_card,0.088,619.99,85000,32.74,704,38078,30902,0.581,1,0,0,0
1,debt_consolidation,0.082,329.96,69999,13.68,724,38261,16203,0.499,0,1,0,0
1,moving,0.231,309.89,120000,33.06,674,37681,60001,0.835,1,0,0,0
1,debt_consolidation,0.177,540.34,53000,30.46,694,39479,8082,0.312,1,0,0,0
1,debt_consolidation,0.124,359.16,60000,37.52,724,36312,61541,0.688,0,0,0,0
1,car,0.177,54.04,62000,14.36,669,39661,9346,0.528,0,0,0,0
1,major_purchase,0.131,605.76,84000,3.26,714,36800,5103,0.222,1,0,0,0
1,debt_consolidation,0.131,404.79,65000,24.41,674,40848,11939,0.434,1,0,1,0
1,debt_consolidation,0.124,572.41,100000,20.02,694,38108,16621,0.563,1,0,0,0
1,debt_consolidation,0.07,494.18,125000,13.93,669,40878,38651,0.347,1,0,0,0
1,credit_card,0.131,496.72,65000,23.95,669,40299,14467,0.465,4,0,0,0
1,debt_consolidation,0.082,549.93,90000,16.48,719,35490,27607,0.547,0,1,0,0
1,other,0.07,741.27,125000,17.12,729,30713,54878,0.341,0,0,0,0
1,debt_consolidation,0.088,158.56,33000,15.2,799,32905,3480,0.072,1,0,0,0
1,credit_card,0.161,186.65,125000,12.06,664,40238,3564,0.152,2,0,0,0
1,credit_card,0.117,883.93,150000,27.89,704,38991,48732,0.422,0,1,0,0
1,credit_card,0.088,742.05,60000,27.66,684,35765,27360,0.957,0,0,0,0
1,other,0.124,334.06,40000,23.88,704,41183,7376,0.321,1,0,0,0
1,credit_card,0.088,317.12,80000,13.34,689,41365,13721,0.784,0,0,0,0
1,car,0.206,465,93500,11.67,664,37347,5607,0.37,1,3,0,0
1,debt_consolidation,0.131,364.71,42000,16,674,39295,10759,0.601,0,0,0,0
1,debt_consolidation,0.131,382.94,7200,200.17,709,38749,6497,0.311,0,1,0,0
1,debt_consolidation,0.231,232.42,241000,19.14,689,36647,66481,0.824,4,0,0,0
1,debt_consolidation,0.143,749.58,214000,10.87,684,35217,35994,0.876,1,1,0,0
1,debt_consolidation,0.065,857.67,40000,46.41,754,38261,68059,0.398,1,0,0,0
1,credit_card,0.103,578.07,127000,16.07,674,38565,45105,0.808,0,0,0,0
1,debt_consolidation,0.103,642.3,80000,28.37,794,38626,0,0,0,0,0,0
1,debt_consolidation,0.11,131,40000,9.06,674,38626,3809,0.291,0,0,1,0
1,debt_consolidation,0.07,169.88,61250,10.01,694,36465,5142,0.299,0,0,0,0
1,debt_consolidation,0.103,1034.28,110000,21.02,754,42522,6375,0.446,0,0,0,0
1,debt_consolidation,0.088,392.66,40000,40.26,699,36465,38392,0.359,1,0,0,0
1,other,0.161,105.65,27000,6.04,679,39661,235,0.044,0,0,0,0
1,debt_consolidation,0.231,1041.03,51420,31.65,664,38687,31700,0.924,0,0,1,0
1,debt_consolidation,0.082,509.19,79000,18.24,739,30407,29543,0.496,0,0,0,0
1,other,0.257,594.68,60000,19.18,734,40391,4354,0.272,1,0,0,0
1,other,0.103,238.72,31000,4.34,794,38504,4678,0.098,0,0,0,0
1,debt_consolidation,0.206,224.67,120000,33.35,679,35674,48960,1.003,0,0,0,0
1,credit_card,0.088,351.33,24000,20.95,724,37622,15486,0.403,0,0,0,0
1,credit_card,0.103,1296.9,150000,35.65,719,37530,39936,0.519,0,0,0,0
1,debt_consolidation,0.124,461.84,57000,17.73,679,34943,1403,0.213,2,0,0,0
1,home_improvement,0.07,325.08,60000,7.4,754,39326,11144,0.097,2,0,0,0
1,debt_consolidation,0.257,274.72,105000,29.7,689,35977,26946,0.49,2,0,0,0
1,credit_card,0.065,160.05,35004,5.73,704,42278,5227,0.412,0,0,0,0
1,debt_consolidation,0.11,518.8,68000,18.88,704,41091,39601,0.62,0,0,0,0
1,other,0.231,116.21,52000,19.43,724,40026,5634,0.626,1,0,0,0
1,home_improvement,0.117,71.12,161000,16.57,664,31382,18939,0.877,0,0,0,0
1,debt_consolidation,0.231,944.64,100000,28.59,719,37257,22010,0.547,0,0,0,0
1,credit_card,0.206,455.62,80000,15.95,759,38657,2287,0.09,1,0,0,0
1,credit_card,0.07,586.84,120000,12.8,669,37316,19195,0.683,0,0,0,0
1,debt_consolidation,0.065,306.31,35000,19.14,709,39203,9128,0.379,0,0,0,0
1,debt_consolidation,0.231,464.83,70000,21.34,674,38231,20982,0.47,1,1,0,0
1,other,0.177,631.31,50000,11.88,684,39356,23691,0.443,1,0,0,0
1,major_purchase,0.065,179.2,65000,14.27,779,38596,3256,0.047,0,0,0,0
1,debt_consolidation,0.082,502.79,135000,4.62,694,36739,22342,0.329,1,0,0,0
1,debt_consolidation,0.103,194.54,19000,9.92,674,39965,5718,0.283,0,0,0,0
1,debt_consolidation,0.117,773.44,120000,18.51,669,32874,33185,0.94,2,0,0,0
1,credit_card,0.231,507.95,61000,29.41,669,41365,14309,0.791,0,0,0,0
1,credit_card,0.088,317.12,75000,12.04,669,42401,9594,0.395,1,0,0,0
1,debt_consolidation,0.257,995.6,209000,18.76,689,38534,38562,0.446,2,1,0,0
1,credit_card,0.065,306.31,18000,9.4,764,36312,4380,0.234,0,0,0,0
1,debt_consolidation,0.152,248.73,43000,11.64,684,39722,10281,0.511,1,0,0,0
1,other,0.117,234.8,45000,33.44,724,34731,11963,0.46,0,1,0,0
1,home_improvement,0.082,216.41,65000,28.29,784,36404,19672,0.185,0,0,0,0
1,debt_consolidation,0.177,900.56,135000,13.04,694,42064,23608,0.514,2,0,0,0
1,debt_consolidation,0.186,410.43,108000,23.36,689,37653,14187,0.201,1,2,0,0
1,debt_consolidation,0.11,717.83,82000,20.34,729,34394,21140,0.627,0,0,0,0
1,other,0.07,30.89,44700,6.5,744,35247,1372,0.237,0,2,0,0
1,credit_card,0.065,1072.08,85000,12.23,679,38534,35881,0.64,0,0,0,0
1,debt_consolidation,0.082,628.49,161190,6.28,719,38991,16442,0.404,0,0,0,0
1,debt_consolidation,0.082,305.52,26000,21.47,754,38231,15139,0.263,0,0,0,0
1,debt_consolidation,0.186,546.97,39000,13.63,674,34394,14117,0.475,4,0,0,0
1,home_improvement,0.257,327.07,137500,16.33,699,34639,3657,0.345,4,0,0,0
1,debt_consolidation,0.152,1252.19,283000,4.37,689,39661,5214,0.579,0,2,0,0
1,small_business,0.152,887.84,75000,23.09,719,39295,8858,0.183,0,0,0,0
1,debt_consolidation,0.143,480.53,96000,21.11,714,34516,14478,0.457,1,0,0,0
1,other,0.177,404.04,110000,13.15,679,39845,35564,0.505,0,0,0,0
1,debt_consolidation,0.131,227.95,30000,15.38,734,42064,4438,0.191,1,0,0,0
1,debt_consolidation,0.257,611.6,150000,24.18,674,40330,31845,0.373,0,2,0,0
1,debt_consolidation,0.186,1141.33,10000,287.15,714,39326,16029,0.818,1,0,0,0
1,debt_consolidation,0.206,371.87,35349.6,23.57,669,37653,12158,0.496,1,0,0,0
1,credit_card,0.131,797.8,145000,35.2,724,33543,82983,0.861,0,0,0,0
1,debt_consolidation,0.17,68.59,25000,5.47,674,35855,1174,0.161,0,3,0,0
1,debt_consolidation,0.257,1002.62,85280,22.61,669,36557,27619,0.924,0,0,0,0
1,other,0.082,188.55,27000,25.38,784,33695,4615,0.072,0,0,0,0
1,debt_consolidation,0.103,136.18,28000,20.02,704,31747,1912,0.009,0,2,0,0
1,home_improvement,0.103,455.5,45000,7.23,799,32509,4479,0.086,1,0,0,0
1,debt_consolidation,0.082,1135.99,80000,28.88,704,37226,14318,0.335,0,2,0,0
1,credit_card,0.076,280.21,32000,21.57,669,41944,8372,0.397,2,0,0,0
1,credit_card,0.07,339.75,50000,24.34,699,41122,9130,0.589,1,0,0,0
1,debt_consolidation,0.177,504.31,60000,31.6,664,41883,17369,0.424,0,0,0,0
1,debt_consolidation,0.065,294.06,73000,10.95,664,39173,9736,0.658,2,0,1,0
1,debt_consolidation,0.11,413.3,53000,11.5,689,40026,19548,0.591,0,0,0,0
1,home_improvement,0.257,743.35,150000,6.46,734,38869,3167,0.142,1,0,1,0
1,debt_consolidation,0.07,487.24,220000,14.68,739,36526,26252,0.56,0,0,0,0
1,debt_consolidation,0.206,804.03,52520,21.91,679,40848,9989,0.332,3,0,0,0
1,debt_consolidation,0.152,508.82,130000,37.67,709,36647,32966,0.661,0,0,0,0
1,debt_consolidation,0.257,743.35,125000,29.36,664,32782,42213,0.459,2,1,0,0
1,debt_consolidation,0.124,835.6,120000,22.37,739,39326,4811,0.129,2,0,0,0
1,credit_card,0.103,485.47,95000,16.88,749,35125,26296,0.41,0,0,0,0
1,debt_consolidation,0.124,280.61,39000,9.23,679,42461,6929,0.587,0,0,0,0
1,debt_consolidation,0.088,1268.46,126000,33.08,704,37196,65076,0.721,0,0,0,0
1,credit_card,0.065,214.42,32214,12.82,794,31079,31185,0.469,0,0,0,0
1,credit_card,0.07,308.87,205000,12.56,729,37500,20946,0.31,0,0,0,0
1,credit_card,0.076,77.84,42900,18.18,764,38565,2403,0.166,0,0,0,0
1,debt_consolidation,0.11,491.23,105000,21.35,729,40087,9692,0.941,0,0,0,0
1,debt_consolidation,0.206,318.28,79000,22.44,689,38534,9382,0.885,0,2,0,0
1,debt_consolidation,0.103,357.55,65000,22.29,709,39173,17387,0.389,0,0,0,0
1,debt_consolidation,0.257,446.01,76200,36.56,709,38231,43234,0.247,2,0,1,0
1,credit_card,0.177,162.1,84000,18.77,679,38384,1642,0.166,1,1,0,0
1,debt_consolidation,0.131,911.77,156000,13.04,704,38718,13664,0.514,0,0,1,0
1,debt_consolidation,0.177,216.14,30000,37.04,679,41214,12989,0.742,0,0,0,0
1,house,0.082,203.68,120000,4.39,759,37104,12411,0.15,0,0,0,0
1,debt_consolidation,0.231,329.26,134500,17.92,669,39173,26748,0.691,0,0,0,0
1,debt_consolidation,0.231,464.83,71000,13.35,664,39661,7482,0.901,1,0,0,0
1,debt_consolidation,0.11,435.05,42000,22.36,724,33298,10510,0.914,0,0,0,0
1,credit_card,0.088,317.12,85000,21.6,754,37865,7209,0.304,0,0,0,0
1,credit_card,0.088,258.33,42000,11.23,749,42248,16563,0.208,1,0,0,0
1,debt_consolidation,0.11,485.63,250000,11.62,749,33482,32984,0.469,2,0,0,0
1,debt_consolidation,0.065,367.57,85000,4.12,834,36008,7013,0.082,0,0,0,0
1,credit_card,0.088,110.99,35000,16.22,714,36708,3352,0.142,0,0,1,0
